Startup_ID,Startup_Name,sector,founded_year,headquarters,founder_count,funding_stage,current_status,Total_Funding_Raised,Latest_Funding_Amount,Latest_Funding_Round,Latest_Funding_Date,Number_of_Funding_Rounds,Funding_Timeline,Investors_List,Last_Funding_Lead_Investor,Valuation,Revenue,Profit_or_Loss,Gross_Margin,Employee_Count,Monthly_Visits,Google_Trends_Score,App_Downloads,App_Rating,App_Reviews_Count,TAM,TAM_Growth_Rate,Market_Size_Category,Positive_News_Count,Negative_News_Count,Neutral_News_Count,Total_News_Count,Historical_Exit_Type,Exit_Year,Exit_Valuation_USD_Million,Acquirer_Name,Exit_Status,Exit_Reason,Years_to_Exit,Funding_Score,Financial_Health_Score,Growth_Score,Market_Opportunity_Score,Popularity_Score,Media_Buzz_Score,Sentiment_Score,Exit_Score,Startup_Age,Startup_Maturity_Score,Investor_Confidence_Score,Operational_Strength_Score,Competitive_Strength_Score,Valuation_Score,Overall_Startup_Score,Success_Prediction,Success_Probability,Unicorn_Prediction,Unicorn_Probability,Risk_Score,Risk_Prediction,Risk_Probability,Growth_Prediction,Growth_Probability,IPO_Prediction,IPO_Probability,Acquisition_Prediction,Acquisition_Probability,Exit_Prediction,Exit_Probability,Portfolio_Fit_Prediction,Portfolio_Fit_Probability,Portfolio_Fit_Class_0_Probability,Portfolio_Fit_Class_1_Probability,Portfolio_Fit_Class_2_Probability,Portfolio_Fit_Class_3_Probability,Investment_Recommendation_Prediction,Investment_Recommendation_Probability,Investment_Recommendation_Class_0_Probability,Investment_Recommendation_Class_1_Probability,Investment_Recommendation_Class_2_Probability,Investment_Recommendation_Class_3_Probability,Funding_Stage_Prediction,Funding_Stage_Name,Funding_Stage_Probability,Funding_Stage_Seed_Probability,Funding_Stage_Pre-Series A_Probability,Funding_Stage_Series A_Probability,Funding_Stage_Series B+_Probability,Funding_Requirement_Prediction,Funding_Requirement_Probability,Funding_Requirement_Class_0_Probability,Funding_Requirement_Class_1_Probability,Funding_Readiness_Prediction,Funding_Readiness_Name,Funding_Readiness_Probability,Funding_Readiness_Not Ready_Probability,Funding_Readiness_Early Preparation_Probability,Funding_Readiness_Ready_Probability,Funding_Readiness_Highly Ready_Probability,Competitive_Survival_Probability,Follow_On_Funding_Probability,Market_Leadership_Probability,Valuation_Growth_Prediction
ST167,Revfin,FinTech / EV Financing,2018,"New Delhi, India",1,Growth Stage (Series B),Private,35.0,14.0,Series B,Dec-23,4.0,Seed → Series A → B,"Omidyar Network, Companion Capital, ADB",Omidyar Network,110.0,92.0,8.0,48.0,310.0,650000.0,40,500000.0,4.4,16000.0,12000.0,28.0,Large,172,13,69,254,Private,0,0,0,Active,Still Private,0,8.085204320854073,35.83571392327989,7.999156891495601,37.567567567567565,15.937857142857158,34.103343982960595,62.35294117647059,30.0,8,11.7536866359447,12.90804718007436,36.6155526329573,18.925991559110223,4.953778491997965,26.036488778437345,0,0.0,0,0.67,0,0,0.0,0,0.0,0,1.84,0,0.42,0,2.22,1,50.0,36.33,50.0,10.67,3.0,0,48.33,48.33,38.0,11.33,2.33,0,Seed,52.68,52.68,45.4,1.01,0.91,0,86.15,86.15,13.85,0,Not Ready,44.0,44.0,40.33,15.33,0.33,26.92,17.68,21.28,23.04
ST168,Raise Financial (Dhan),FinTech,2021,"Mumbai, India",1,Growth Stage (Series A),Private,22.0,15.0,Series A,Jan-22,2.0,Seed → Series A,"Mirae Asset, Blume Ventures, Multiples PE",Mirae Asset Venture,120.0,115.0,12.0,68.0,380.0,5400000.0,68,5000000.0,4.5,210000.0,25000.0,25.0,Very Large,174,24,35,233,Private,0,0,0,Active,Still Private,0,4.2719451056769815,43.94016706413639,22.10190615835777,55.73359073359072,25.985714285714284,30.375037273695416,64.1025641025641,30.0,5,6.290034562211981,7.359062331235461,45.02786867703962,33.561841815299765,4.1498130283628285,32.585573016766176,0,23.09,0,2.0,0,0,0.0,0,0.0,0,2.51,0,0.46,0,3.54,1,46.0,37.0,46.0,13.0,4.0,0,39.0,39.0,35.33,19.33,6.33,0,Seed,63.43,63.43,35.09,0.7,0.77,0,80.69,80.69,19.31,1,Early Preparation,40.33,39.33,40.33,17.0,3.33,38.95,19.73,34.16,34.59
ST169,ZestMoney,FinTech,2015,"Bengaluru, India",3,Late Stage (Series C),Acquired,140.0,,Series C,Apr-24,8.0,Seed → Series A → B → C,"DMI Finance, PayU, Ribbit Capital, Omidyar",DMI Finance (Acquirer),15.0,,,,120.0,350000.0,24,10000000.0,3.9,280000.0,20000.0,22.0,Large,78,202,81,361,Acquired,2024,15,DMI Finance,Acquired,Fire Sale Asset Buyout by DMI Finance,9,18.583333333333336,15.8311345646438,5.611986803519062,39.84555984555984,7.475,45.06709265175719,-34.25414364640884,12.525,11,15.193548387096772,24.88077629091891,15.960166822708317,20.521304290064148,5.90607441996926,18.39891722599728,0,0.0,0,6.67,1,1,100.0,0,0.0,1,87.33,0,29.02,1,65.97,1,44.0,40.0,44.0,10.33,5.67,0,48.33,48.33,30.33,17.0,4.33,0,Seed,90.56,90.56,7.32,1.45,0.68,0,54.69,54.69,45.31,0,Not Ready,42.33,42.33,37.0,16.67,4.0,18.13,17.4,21.82,19.18
ST170,Faircent,FinTech,2013,"Gurugram, India",2,Growth Stage (Series B),Private,30.0,10.0,Series B,Jan-21,5.0,Seed → Series A → B,"Muthoot Fincorp, JM Financial, Bennett Coleman",Muthoot Fincorp,80.0,42.0,3.0,45.0,220.0,820000.0,38,1000000.0,4.1,42000.0,20000.0,20.0,Large,77,11,58,146,Private,0,0,0,Active,Still Private,0,9.534074514895766,33.83465470874771,7.326466275659824,35.55984555984555,8.918571428571429,4.837912673056442,44.89795918367347,30.0,13,20.97200460829493,15.10832314255151,34.346348257134814,16.602980299825,4.487127257550266,23.30199114182573,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1.28,0,0.69,0,5.25,1,50.33,37.33,50.33,9.67,2.67,0,50.67,50.67,35.33,11.0,3.0,1,Pre-Series A,51.43,46.7,51.43,0.99,0.88,0,97.75,97.75,2.25,0,Not Ready,47.67,47.67,39.0,12.33,1.0,24.96,17.94,19.13,21.8
ST171,Purplle,E-commerce,2012,"Mumbai, India",3,Late Stage (Series E),Private,390.0,100.0,Series E Ext,Jul-24,10.0,Series A → B → C → D → E,"ADIA, Peak XV, Goldman Sachs, Blume Ventures",ADIA,1300.0,680.0,-124.0,62.0,2400.0,16000000.0,78,50000000.0,4.4,1200000.0,28000.0,22.0,Very Large,298,22,87,407,Private,0,0,0,Active,Still Private,0,32.049078482290994,48.66640450578445,64.15689149560117,54.98069498069498,54.000000000000014,74.74002129925451,67.64705882352942,30.0,14,52.186635944700456,51.57132346450233,59.25511418320381,62.35514009429806,35.297916634211944,61.274256733130606,1,100.0,1,94.0,0,0,0.0,1,100.0,0,32.33,0,1.75,0,33.72,1,39.0,28.0,39.0,17.67,15.33,1,31.33,26.67,31.33,26.0,16.0,2,Series A,51.9,37.71,6.04,51.9,4.35,1,79.67,20.33,79.67,1,Early Preparation,30.67,26.0,30.67,21.67,21.67,57.85,47.79,58.17,57.45
ST172,Licious,E-commerce / D2C,2015,"Bengaluru, India",2,Late Stage (Series F),Private,490.0,150.0,Series F,Mar-22,9.0,Series A → B → C → D → E → F,"Amansa Capital, Kotak PE, Temasek, 3one4 Capital",Amansa Capital,1470.0,750.0,-290.0,32.0,3200.0,9500000.0,72,10000000.0,4.4,680000.0,15000.0,18.0,Large,281,43,152,476,Private,0,0,0,Active,Still Private,0,34.51111772343649,36.03171935254719,47.82954545454545,21.81467181467181,32.06428571428573,85.9906283280085,49.895178197064986,30.0,11,54.37499999999999,53.41115617989781,51.34421935254719,36.67577470009152,39.207416325243024,48.79839793862564,1,100.0,1,65.67,0,0,0.0,1,99.33,0,45.77,0,0.71,0,28.24,1,34.0,31.0,34.0,19.67,15.33,1,31.67,27.0,31.67,28.33,13.0,2,Series A,65.91,27.52,4.93,65.91,1.64,0,96.78,96.78,3.22,1,Early Preparation,29.33,28.0,29.33,28.67,14.0,39.64,43.22,35.43,39.33
ST173,The Good Glamm Group,E-commerce,2015,"Mumbai, India",2,Late Stage (Series D),Private,270.0,30.0,Series D Ext,Apr-24,8.0,Series A → B → C → D,"Prosus, Warburg Pincus, Bessemer, L'Occitane",Prosus Ventures,1200.0,640.0,-310.0,55.0,1800.0,12000000.0,70,10000000.0,4.3,450000.0,28000.0,22.0,Very Large,85,10,81,176,Private,0,0,0,Active,Still Private,0,23.68555687802063,42.895270955956974,41.46774193548387,54.98069498069498,30.928571428571427,11.20468583599574,42.3728813559322,30.0,11,39.45161290322581,41.94395686638003,49.86301289144084,46.87032168351758,30.89354706064099,45.76986106047011,1,100.0,1,50.67,0,0,0.0,0,4.59,0,11.93,0,0.7,0,20.24,1,39.0,30.0,39.0,17.33,13.67,1,33.33,31.67,33.33,21.33,13.67,0,Seed,50.94,50.94,8.21,39.19,1.65,0,99.11,99.11,0.89,1,Early Preparation,34.0,31.67,34.0,20.33,14.0,46.48,37.38,45.34,45.73
ST174,Wakefit,E-commerce / D2C,2016,"Bengaluru, India",2,Late Stage (Series D),Private,145.0,40.0,Series D,Jan-23,5.0,Series A → B → C → D,"Investcorp, Peak XV, Verlinvest, SIG",Investcorp,320.0,1010.0,-120.0,42.0,2100.0,6800000.0,68,1000000.0,4.4,120000.0,18000.0,16.0,Large,137,34,39,210,Private,0,0,0,Active,Still Private,0,14.073798059583062,46.18311726202557,33.74868035190615,23.204633204633204,23.27142857142859,22.53537806176784,48.81516587677725,30.0,10,44.83698156682026,20.70966803365944,52.77384306847719,24.30605008064309,18.480446761927755,34.94671174138697,1,100.0,0,10.0,0,0,0.0,0,0.02,1,71.29,0,0.48,0,40.23,1,39.0,34.33,39.0,19.33,7.33,1,35.67,35.0,35.67,22.0,7.33,1,Pre-Series A,50.65,44.29,50.65,3.93,1.14,0,99.51,99.51,0.49,1,Early Preparation,36.67,36.33,36.67,23.33,3.67,36.78,28.98,25.35,32.36
ST175,Sugar Cosmetics,E-commerce / D2C,2015,"Mumbai, India",2,Late Stage (Series D),Private,105.0,50.0,Series D,May-22,6.0,Seed → Series A → B → C → D,"L Catterton, A91 Partners, Elevation Capital",L Catterton,500.0,500.0,-35.0,58.0,1600.0,8199999.999999999,74,10000000.0,4.4,380000.0,28000.0,22.0,Very Large,172,25,84,281,Private,0,0,0,Active,Still Private,0,14.316205907812163,45.489585447534,36.336510263929625,54.98069498069498,28.95714285714287,39.1433439829606,52.12765957446809,30.0,11,35.766129032258064,24.64230891310444,52.04200480237271,41.8072968412365,16.42041916243457,42.5606793954764,1,100.0,0,21.33,0,0,0.0,0,2.24,0,31.19,0,0.59,0,25.72,1,41.67,31.67,41.67,16.67,10.0,1,32.67,30.33,32.67,24.33,12.67,0,Seed,48.06,48.06,45.3,5.54,1.1,0,94.35,94.35,5.65,1,Early Preparation,32.67,31.67,32.67,24.67,11.0,45.27,30.21,41.02,42.33
ST176,WOW Skin Science,E-commerce / D2C,2014,"Bengaluru, India",2,Late Stage (PE / GIC),Private,125.0,48.0,PE Round,May-22,3.0,Angel → PE Round,"GIC (Singapore), ChrysCapital",GIC,400.0,320.0,-110.0,48.0,950.0,4200000.0,58,5000000.0,4.2,180000.0,28000.0,22.0,Very Large,91,12,77,180,Private,0,0,0,Active,Still Private,0,10.051057671499674,37.84148569108992,22.00659824046921,54.98069498069498,17.02857142857143,12.52643237486688,43.646408839779006,30.0,12,29.368663594470046,15.856032975292871,41.32535665883184,32.9302763412794,11.957428252352315,33.00521431468641,1,99.67,0,2.67,0,0,0.0,0,0.0,0,5.15,0,0.64,0,22.37,1,41.67,36.33,41.67,17.0,5.0,0,38.67,38.67,36.33,18.0,7.0,1,Pre-Series A,62.52,35.95,62.52,0.67,0.86,0,88.36,88.36,11.64,0,Not Ready,39.33,39.33,37.67,17.67,5.33,36.4,21.98,33.27,33.76
ST177,Minimalist,E-commerce / D2C,2020,"Jaipur, India",2,Growth Stage (Series A),Private,15.0,14.0,Series A,Aug-21,2.0,Seed → Series A,"Peak XV, Unilever Ventures",Peak XV Partners,120.0,350.0,18.0,65.0,480.0,5800000.0,72,1000000.0,4.6,95000.0,28000.0,22.0,Very Large,135,25,45,205,Private,0,0,0,Active,Still Private,0,4.001870987520738,46.53735158311345,22.95615835777126,54.98069498069498,27.057142857142857,21.41035143769968,53.398058252427184,30.0,6,12.338133640552996,7.193806438756647,46.80146448633926,33.64949942115366,6.270310082123422,32.816183035749056,1,88.69,0,1.67,0,0,0.0,0,0.0,0,2.38,0,0.37,0,3.99,1,45.67,37.33,45.67,12.67,4.33,0,39.0,39.0,35.0,20.0,6.0,0,Seed,52.86,52.86,45.34,0.87,0.93,0,90.39,90.39,9.61,1,Early Preparation,39.67,37.67,39.67,19.33,3.33,40.03,20.43,34.28,35.3
ST178,Plum Goodness,E-commerce / D2C,2013,"Thane, India",1,Late Stage (Series C),Private,50.0,35.0,Series C,Mar-22,4.0,Seed → Series A → B → C,"A91 Partners, Unilever Ventures, Faering Capital",A91 Partners,250.0,320.0,-42.0,58.0,850.0,4800000.0,62,5000000.0,4.4,210000.0,28000.0,22.0,Very Large,108,24,90,222,Private,0,0,0,Active,Still Private,0,8.80676080213518,42.584737162573575,23.020527859237536,54.98069498069498,22.842857142857163,21.995825346112884,37.66816143497758,30.0,13,30.54377880184332,14.996619840997838,45.42344683999293,34.19807980587146,9.370858940106764,34.573191947686524,1,99.99,0,2.0,0,0,0.0,0,0.0,0,8.24,0,0.62,0,21.24,1,43.0,34.67,43.0,16.0,6.33,0,37.67,37.67,34.0,21.33,7.0,1,Pre-Series A,70.93,27.77,70.93,0.54,0.76,0,93.14,93.14,6.86,1,Early Preparation,39.0,35.67,39.0,19.67,5.67,38.94,22.9,34.57,35.32
ST179,MCaffeine,E-commerce / D2C,2016,"Mumbai, India",2,Late Stage (Series C),Private,45.0,30.0,Series C,Mar-22,5.0,Seed → Series A → B → C,"Singularity Growth, Amicus Capital, Paragon Partners",Singularity Growth,220.0,210.0,-85.0,62.0,620.0,3900000.0,58,5000000.0,4.3,160000.0,28000.0,22.0,Very Large,152,21,48,221,Private,0,0,0,Active,Still Private,0,10.24805687802063,41.83716637913537,19.50256598240469,54.98069498069498,19.09285714285714,26.026411075612348,59.009009009009006,30.0,10,20.514400921658986,17.192261269576687,43.8795050888128,32.596172627994584,8.339390438709913,34.16170704324396,1,98.77,0,3.0,0,0,0.0,0,0.0,0,17.34,0,0.51,0,11.79,1,43.67,36.0,43.67,15.67,4.67,0,38.0,38.0,33.67,21.33,7.0,1,Pre-Series A,66.72,31.53,66.72,0.84,0.9,0,98.28,98.28,1.72,0,Not Ready,39.33,39.33,35.67,21.67,3.33,37.44,23.05,33.13,34.02
ST180,The Man Company,E-commerce / D2C,2015,"Gurugram, India",3,Growth Stage (Series B),Acquired,20.0,,Series B,Sep-24,5.0,Seed → Series A → B,"Emami (Acquirer), FMCG Partners",Emami (Acquirer),50.0,185.0,-18.0,52.0,540.0,2800000.0,52,1000000.0,4.3,85000.0,12000.0,20.0,Large,159,16,85,260,Acquired,2024,50,Emami,Acquired,100% Acquisition by FMCG Giant Emami,9,9.083333333333332,38.48429254617414,15.047800586510265,20.42471042471042,16.28571428571429,33.97733759318424,54.78927203065134,13.749999999999998,11,21.570564516129032,14.479577543411432,40.16675222359349,13.482785647138291,5.248673575627285,23.284883169555588,0,0.01,0,0.33,0,0,0.0,0,0.0,1,94.55,0,13.14,1,92.18,1,44.33,42.0,44.33,11.0,2.67,0,42.0,42.0,37.0,17.33,3.67,0,Seed,79.53,79.53,17.61,1.64,1.22,0,77.74,77.74,22.26,0,Not Ready,42.67,42.67,37.0,17.0,3.33,26.0,20.32,16.4,21.77
ST181,Beardo,E-commerce / D2C,2015,"Ahmedabad, India",2,Growth Stage (Series A),Acquired,12.0,,Series A,Jul-20,4.0,Seed → Series A,"Marico (Acquirer), Venture Catalysts",Marico (Acquirer),45.0,140.0,12.0,55.0,420.0,2400000.0,50,1000000.0,4.2,75000.0,12000.0,20.0,Large,129,22,82,233,Acquired,2020,45,Marico,Acquired,Strategic Acquisition by FMCG Giant Marico,5,7.116666666666667,39.33079206413639,13.319061583577712,20.42471042471042,13.3,26.061938232161875,45.72649572649573,21.575,11,19.846774193548388,11.550701930666335,40.52030819316864,11.62134401050941,4.151576455529246,22.132477101619763,0,0.0,0,1.0,0,0,0.0,0,0.0,1,68.58,1,81.25,1,91.26,1,48.0,40.67,48.0,9.67,1.67,0,45.33,45.33,37.33,14.33,3.0,0,Seed,81.49,81.49,16.47,1.09,0.96,0,83.23,83.23,16.77,0,Not Ready,43.67,43.67,38.0,15.33,3.0,25.46,18.94,14.85,20.87
ST182,Man Matters (Mosaic),E-commerce / D2C,2020,"Mumbai, India",2,Growth Stage (Series B),Private,38.0,24.0,Series B,Nov-22,3.0,Seed → Series A → B,"AdvantEdge, Elevation Capital, Matrix Partners India",AdvantEdge,150.0,220.0,-62.0,58.0,480.0,3500000.0,56,5000000.0,4.4,140000.0,18000.0,22.0,Large,158,19,63,240,Private,0,0,0,Active,Still Private,0,6.606778835749838,40.75838491982952,17.644794721407624,36.06177606177607,21.05000000000002,30.14815761448349,57.67634854771784,30.0,6,10.713133640552993,10.80733366307328,41.83499782305532,22.193926406844863,6.289696243301346,27.85164753429912,0,0.12,0,0.0,0,0,0.0,0,0.0,0,3.27,0,0.41,0,4.18,1,45.67,38.33,45.67,12.67,3.33,0,45.0,45.0,36.33,15.67,3.0,0,Seed,57.75,57.75,40.43,0.89,0.93,0,91.27,91.27,8.73,0,Not Ready,41.67,41.67,40.33,17.67,0.33,31.47,19.67,24.13,27.16
ST183,Kapiva,E-commerce / D2C,2016,"Bengaluru, India",2,Late Stage (Series C),Private,42.0,15.0,Series C Ext,Oct-23,5.0,Seed → Series A → B → C,"3one4 Capital, Vertex Ventures, Fireside Ventures",3one4 Capital,130.0,210.0,-48.0,54.0,580.0,3800000.0,58,1000000.0,4.4,95000.0,18000.0,22.0,Large,141,22,42,205,Private,0,0,0,Active,Still Private,0,10.021945105676982,39.248369951288815,17.91950146627566,36.06177606177607,19.91428571428573,21.98543130990415,57.76699029126213,30.0,10,20.12730414746544,15.995082006584411,41.0326441448372,23.07848807958952,6.946683160154951,29.0809587707546,0,2.81,0,0.0,0,0,0.0,0,0.0,0,5.22,0,0.68,0,10.4,1,45.33,36.33,45.33,15.0,3.33,0,40.33,40.33,36.33,18.67,4.67,1,Pre-Series A,65.25,32.95,65.25,0.86,0.93,0,99.12,99.12,0.88,0,Not Ready,40.33,40.33,40.33,19.0,0.33,31.24,21.65,24.76,27.55
ST184,Snitch,E-commerce / D2C,2020,"Bengaluru, India",1,Growth Stage (Series A),Private,14.0,13.2,Series A,Dec-23,2.0,Seed → Series A,"SWC Global, IvyCap Ventures",SWC Global,75.0,250.0,15.0,52.0,380.0,4200000.0,68,5000000.0,4.5,180000.0,22000.0,20.0,Large,106,15,39,160,Private,0,0,0,Active,Still Private,0,3.958311692995744,39.935273746701846,20.601906158357767,39.34362934362934,24.52857142857143,10.230798722044726,56.52173913043478,30.0,6,10.120391705069125,6.637741138563477,40.17922535960507,24.75089204733427,4.657718608497424,26.80557221240012,0,0.01,0,0.0,0,0,0.0,0,0.0,0,1.17,0,0.46,0,3.46,1,44.67,39.33,44.67,12.67,3.33,0,44.0,44.0,38.67,14.33,3.0,0,Seed,62.22,62.22,36.21,0.8,0.77,0,90.84,90.84,9.16,0,Not Ready,43.0,43.0,42.67,14.0,0.33,32.47,17.94,26.45,28.42
ST185,Bewakoof,E-commerce / D2C,2012,"Mumbai, India",2,Late Stage (Series B),Acquired,40.0,,Series B,Jan-23,6.0,Seed → Series A → B,"Aditya Birla Digital (TMRW), IndigoEdge",TMRW (Acquirer),60.0,170.0,-35.0,42.0,850.0,7200000.0,66,10000000.0,4.3,520000.0,22000.0,20.0,Large,118,8,72,198,Acquired,2023,60,Aditya Birla Digital First (TMRW),Acquired,Majority Stake Acquisition by TMRW,11,11.5,34.17948929368784,28.42961876832845,39.34362934362934,26.185714285714283,18.47429179978701,55.27638190954774,10.1,14,30.811635944700456,17.742627585992025,37.9556989711072,30.10673511857341,5.994475557701895,29.503509062827217,1,72.64,0,0.0,0,0,0.0,0,0.0,1,95.24,0,7.16,1,97.56,1,41.33,37.67,41.33,14.67,6.33,0,36.0,36.0,34.33,23.67,6.0,0,Seed,71.55,71.55,25.67,1.29,1.49,0,88.55,88.55,11.45,1,Early Preparation,39.67,33.33,39.67,22.0,5.0,33.37,22.78,30.72,31.42
ST186,The Souled Store,E-commerce / D2C,2013,"Mumbai, India",4,Late Stage (Series C),Private,35.0,16.0,Series C,Mar-23,4.0,Seed → Series A → B → C,"Xponentia Capital, Elevation Capital",Xponentia Capital,140.0,280.0,8.0,55.0,920.0,8500000.0,74,5000000.0,4.6,340000.0,22000.0,20.0,Large,145,15,72,232,Private,0,0,0,Active,Still Private,0,8.100352557166559,41.465521615587576,30.82441348973607,39.34362934362934,32.55,27.408817891373804,55.793991416309005,30.0,13,30.72119815668203,13.270257424341558,45.00584419623274,31.310581294642347,7.162089496484506,33.97465490550772,1,99.89,0,0.33,0,0,0.0,0,4.51,0,6.51,0,0.34,0,22.08,1,43.33,36.0,43.33,15.0,5.67,0,36.33,36.33,36.0,21.0,6.67,1,Pre-Series A,81.93,16.53,81.93,0.7,0.85,0,51.9,51.9,48.1,1,Early Preparation,40.67,35.67,40.67,20.33,3.33,37.32,23.17,32.01,33.68
ST187,Clovia,E-commerce / D2C,2013,"Noida, India",3,Late Stage (Series B),Acquired,25.0,,Series B,Mar-22,5.0,Seed → Series A → B,"Reliance Retail (Acquirer), IvyCap Ventures",Reliance Retail (Acquirer),125.0,310.0,-28.0,48.0,780.0,4500000.0,58,5000000.0,4.3,240000.0,14000.0,18.0,Large,118,10,44,172,Acquired,2022,125,Reliance Retail,Acquired,Strategic Buyout by Reliance Retail,9,9.270833333333334,38.76702988634057,21.28482404692081,19.92277992277992,20.192857142857143,13.620958466453676,62.42774566473989,16.375,13,29.741359447004605,15.47666002643112,41.216626660534125,16.307076188884878,7.580854523019482,25.1587983181698,0,0.19,0,0.0,0,0,0.0,0,0.0,1,86.84,0,12.92,1,96.39,1,45.33,39.67,45.33,12.33,2.67,0,42.33,42.33,38.33,16.0,3.33,0,Seed,49.06,49.06,48.27,1.3,1.37,0,93.16,93.16,6.84,1,Early Preparation,41.33,39.33,41.33,15.67,3.67,28.01,21.72,18.89,24.18
ST188,Zivame,E-commerce / D2C,2011,"Bengaluru, India",2,Late Stage (Series C),Acquired,68.0,,Series C,May-20,7.0,Series A → B → C,"Reliance Retail (Acquirer), Zodius Capital",Reliance Retail (Acquirer),180.0,340.0,-42.0,45.0,950.0,5800000.0,62,10000000.0,4.3,380000.0,14000.0,18.0,Large,170,11,54,235,Acquired,2020,180,Reliance Retail,Acquired,Strategic Acquisition by Reliance Retail,9,14.216666666666669,37.897237162573575,26.41568914956012,19.92277992277992,23.88571428571429,30.3649840255591,67.37288135593221,18.3,15,36.047235023041466,22.4833625425806,41.2561081303155,20.4020047579095,10.18408323207461,29.801142129492003,1,83.56,0,1.33,0,0,0.0,0,0.0,1,98.79,0,12.9,1,96.91,1,38.33,36.0,38.33,21.0,4.67,1,36.67,34.67,36.67,22.33,6.33,0,Seed,53.91,53.91,40.79,3.87,1.43,0,97.56,97.56,2.44,1,Early Preparation,37.67,33.33,37.67,24.0,5.0,29.8,25.55,22.19,26.86
ST189,BlueStone,E-commerce / D2C,2011,"Bengaluru, India",2,Late Stage (Pre-IPO),Private,220.0,550.0,Pre-IPO / PE,Aug-24,11.0,Series A → B → C → D → Pre-IPO,"Peak XV, Accel, Kalaari, MEMG (Ranjan Pai)",Ranjan Pai (MEMG),960.0,1270.0,-140.0,48.0,1800.0,6400000.0,66,5000000.0,4.4,210000.0,25000.0,18.0,Very Large,237,43,84,364,Private,0,0,0,Active,Pre-IPO Stage,0,30.74909831926712,52.28945732697382,32.058651026392965,40.73359073359072,24.55714285714288,60.86670926517572,53.15068493150685,30.0,15,55.89804147465438,48.44254411245431,55.31969926245769,37.54054419301908,35.4314436248546,49.48856936413252,1,100.0,0,47.67,0,0,0.0,0,0.16,0,43.39,0,0.59,0,21.15,1,37.0,29.67,37.0,18.33,15.0,1,32.0,29.33,32.0,25.0,13.67,2,Series A,57.2,33.84,6.67,57.2,2.29,0,97.42,97.42,2.58,1,Early Preparation,34.33,28.0,34.33,23.67,14.0,44.28,42.13,36.54,41.46
ST190,CaratLane,E-commerce / D2C,2008,"Chennai, India",2,Late Stage (Series D),Subsidiary,58.0,4621.0,Series D,Aug-23,6.0,Series A → B → C → D,Titan Company (Parent),Titan Company,2000.0,3080.0,240.0,38.0,2800.0,12000000.0,78,10000000.0,4.5,480000.0,25000.0,18.0,Very Large,132,12,72,216,Acquired,2023,2000,Titan Company,Subsidiary,100% Buyout of Remaining Founder Stake by Titan,15,47.175,81.73774609295717,49.7375366568915,40.73359073359072,36.1,23.17614483493077,55.29953917050692,70.0,18,94.62903225806453,62.39536449246012,79.90710093166685,51.197272230130494,72.71974106975946,72.41336999737132,1,100.0,1,69.67,0,0,0.0,1,100.0,1,54.16,0,1.66,1,62.67,1,33.33,31.33,33.33,19.67,15.67,1,31.33,28.67,31.33,25.0,15.0,2,Series A,48.51,46.19,3.06,48.51,2.24,0,97.43,97.43,2.57,1,Early Preparation,31.0,26.67,31.0,23.67,18.67,63.31,61.55,46.62,57.33
ST191,Giva,E-commerce / D2C,2019,"Bengaluru, India",3,Late Stage (Series B Extended),Private,75.0,255.0,Series B Ext,Jul-24,5.0,Seed → Series A → B → B Ext,"PremjiInvest, Peak XV, Aditya Birla Ventures",PremjiInvest,250.0,270.0,-58.0,58.0,1200.0,7800000.0,76,5000000.0,4.5,290000.0,25000.0,20.0,Very Large,280,23,142,445,Private,0,0,0,Active,Still Private,0,13.07723346317536,41.59240536837833,32.21041055718475,45.01930501930501,29.01428571428572,80.10811501597442,57.62331838565022,30.0,7,20.44873271889401,19.27634982422524,47.00167956192672,35.24303810429521,10.208640598387133,38.89627213185141,1,100.0,0,14.67,0,0,0.0,0,2.32,0,16.25,0,0.37,0,6.38,1,39.67,32.33,39.67,19.33,8.67,1,32.67,28.67,32.67,27.33,11.33,1,Pre-Series A,61.21,32.84,61.21,4.8,1.15,0,98.13,98.13,1.87,1,Early Preparation,36.0,31.33,36.0,24.67,8.0,39.7,26.59,35.04,36.55
ST192,Melorra,E-commerce / D2C,2016,"Bengaluru, India",1,Late Stage (Series D),Private,82.0,16.0,Series D,May-22,6.0,Seed → Series A → B → C → D,"Lightbox, Symphony International",Lightbox,180.0,360.0,-115.0,32.0,650.0,3200000.0,52,1000000.0,4.2,85000.0,25000.0,18.0,Very Large,102,25,43,170,Private,0,0,0,Active,Still Private,0,13.196185890499892,32.24667647655774,16.2574780058651,40.73359073359072,14.214285714285715,11.714078807241748,45.02923976608187,30.0,10,22.679723502304142,20.192272985730312,33.54506357333194,24.4499422718816,10.0593717869828,27.899749956808893,0,1.19,0,0.0,0,0,0.0,0,0.0,0,7.33,0,0.34,0,6.44,1,40.33,37.0,40.33,18.0,4.67,0,40.67,40.67,38.33,16.0,5.0,1,Pre-Series A,71.15,26.64,71.15,1.3,0.92,0,98.84,98.84,1.16,0,Not Ready,40.67,40.67,37.67,19.67,2.0,28.62,21.25,25.74,26.84
